,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
1728,37.1525,-121.564567,2015,225,Equipment_Use,B,"[-121.59057, 37.1345, -121.53857, 37.1705]",2015-08-14
1729,34.52183333,-77.92666666,2014,246,Equipment_Use,B,"[-77.95267, 34.50383, -77.90067, 34.53983]",2014-09-04
1730,41.780365,-70.001927,2015,200,Equipment_Use,A,"[-70.02793, 41.76237, -69.97593, 41.79837]",2015-07-20
1731,38.93,-99.55,2015,89,Equipment_Use,A,"[-99.576, 38.912, -99.524, 38.948]",2015-03-31
1732,32.7313614,-94.98272220000001,2014,185,Equipment_Use,B,"[-95.00872, 32.71336, -94.95672, 32.74936]",2014-07-05
1733,42.165087,-72.652748,2015,118,Equipment_Use,B,"[-72.67875, 42.14709, -72.62675, 42.18309]",2015-04-29
1734,42.7058,-73.7581,2015,131,Equipment_Use,B,"[-73.7841, 42.6878, -73.7321, 42.7238]",2015-05-12
1735,32.991455,-80.365486,2014,298,Equipment_Use,A,"[-80.39149, 32.97346, -80.33949, 33.00946]",2014-10-26
1736,33.6572,-114.2578,2014,145,Equipment_Use,A,"[-114.2838, 33.6392, -114.2318, 33.6752]",2014-05-26
1737,42.93611,-123.00471999999999,2015,159,Equipment_Use,D,"[-123.03072, 42.91811, -122.97872, 42.95411]",2015-06-09
1738,33.697672,-97.387512,2015,237,Equipment_Use,B,"[-97.41351, 33.67967, -97.36151, 33.71567]",2015-08-26
1739,32.5935822,-96.15507779999999,2014,269,Equipment_Use,B,"[-96.18108, 32.57558, -96.12908, 32.61158]",2014-09-27
1740,39.4683,-74.8446,2015,90,Equipment_Use,A,"[-74.8706, 39.4503, -74.8186, 39.4863]",2015-04-01
1741,35.9434,-81.52825,2014,58,Equipment_Use,B,"[-81.55425, 35.9254, -81.50225, 35.9614]",2014-02-28
1742,44.23964,-70.46871999999999,2014,223,Equipment_Use,A,"[-70.49472, 44.22164, -70.44272, 44.25764]",2014-08-12
1743,42.056155,-72.580702,2015,132,Equipment_Use,A,"[-72.6067, 42.03816, -72.5547, 42.07416]",2015-05-13
1744,38.96,-94.82,2015,226,Equipment_Use,A,"[-94.846, 38.942, -94.794, 38.978]",2015-08-15
1745,46.06682,-91.84622,2015,207,Equipment_Use,A,"[-91.87222, 46.04882, -91.82022, 46.08482]",2015-07-27
1746,47.97574312,-95.8321446,2015,275,Equipment_Use,B,"[-95.85814, 47.95774, -95.80614, 47.99374]",2015-10-03
1747,40.632690000000004,-121.89339,2015,173,Equipment_Use,A,"[-121.91939, 40.61469, -121.86739, 40.65069]",2015-06-23
1748,35.931629,-79.919213,2015,332,Equipment_Use,A,"[-79.94521, 35.91363, -79.89321, 35.94963]",2015-11-29
1749,43.26883,-93.22585,2015,288,Equipment_Use,B,"[-93.25185, 43.25083, -93.19985, 43.28683]",2015-10-16
1750,35.20833333,-79.725,2014,59,Equipment_Use,A,"[-79.751, 35.19033, -79.699, 35.22633]",2014-03-01
1751,32.586148,-116.76938500000001,2014,20,Equipment_Use,B,"[-116.79539, 32.56815, -116.74339, 32.60415]",2014-01-21
1752,39.4442,-75.0661,2014,302,Equipment_Use,B,"[-75.0921, 39.4262, -75.0401, 39.4622]",2014-10-30
1753,32.6802725,-96.6774613,2015,199,Equipment_Use,B,"[-96.70346, 32.66227, -96.65146, 32.69827]",2015-07-19
1754,35.331433000000004,-91.972497,2015,240,Equipment_Use,B,"[-91.9985, 35.31343, -91.9465, 35.34943]",2015-08-29
1755,43.27409,-116.09533,2014,158,Equipment_Use,B,"[-116.12133, 43.25609, -116.06933, 43.29209]",2014-06-08
1756,32.2322,-104.308297,2015,33,Equipment_Use,A,"[-104.3343, 32.2142, -104.2823, 32.2502]",2015-02-03
1757,42.270298,-72.675351,2015,277,Equipment_Use,A,"[-72.70135, 42.2523, -72.64935, 42.2883]",2015-10-05
1758,34.48305556,-119.90194444,2014,171,Equipment_Use,A,"[-119.92794, 34.46506, -119.87594, 34.50106]",2014-06-21
1759,33.432026,-94.183216,2015,42,Equipment_Use,B,"[-94.20922, 33.41403, -94.15722, 33.45003]",2015-02-12
1760,35.557577,-100.996542,2014,130,Equipment_Use,D,"[-101.02254, 35.53958, -100.97054, 35.57558]",2014-05-11
1761,35.1767,-96.6742,2014,22,Equipment_Use,A,"[-96.7002, 35.1587, -96.6482, 35.1947]",2014-01-23
1762,42.15083,-121.93444,2014,206,Equipment_Use,A,"[-121.96044, 42.13283, -121.90844, 42.16883]",2014-07-26
1763,42.190628000000004,-72.596292,2015,134,Equipment_Use,A,"[-72.62229, 42.17263, -72.57029, 42.20863]",2015-05-15
1764,43.26328,-116.18225,2014,200,Equipment_Use,B,"[-116.20825, 43.24528, -116.15625, 43.28128]",2014-07-20
1765,33.491302000000005,-81.39053299999999,2014,235,Equipment_Use,B,"[-81.41653, 33.4733, -81.36453, 33.5093]",2014-08-24
1766,37.71,-95.65,2015,208,Equipment_Use,B,"[-95.676, 37.692, -95.624, 37.728]",2015-07-28
1767,40.084394,-111.86359099999999,2014,177,Equipment_Use,A,"[-111.88959, 40.06639, -111.83759, 40.10239]",2014-06-27
1768,42.2553,-123.0281,2015,242,Equipment_Use,A,"[-123.0541, 42.2373, -123.0021, 42.2733]",2015-08-31
1769,43.75215,-89.44491,2015,245,Equipment_Use,A,"[-89.47091, 43.73415, -89.41891, 43.77015]",2015-09-03
1770,44.35031,-89.81708,2015,142,Equipment_Use,A,"[-89.84308, 44.33231, -89.79108, 44.36831]",2015-05-23
1771,39.12384,-81.848401,2014,145,Equipment_Use,B,"[-81.8744, 39.10584, -81.8224, 39.14184]",2014-05-26
1772,33.38814,-96.551355,2014,80,Equipment_Use,B,"[-96.57736, 33.37014, -96.52536, 33.40614]",2014-03-22
1773,33.447843199999994,-97.56339,2015,280,Equipment_Use,C,"[-97.58939, 33.42984, -97.53739, 33.46584]",2015-10-08
1774,44.5676,-102.59200000000001,2015,225,Equipment_Use,B,"[-102.618, 44.5496, -102.566, 44.5856]",2015-08-14
1775,44.378170000000004,-84.59695,2015,106,Equipment_Use,B,"[-84.62295, 44.36017, -84.57095, 44.39617]",2015-04-17
1776,43.06556,-123.35388999999999,2015,187,Equipment_Use,B,"[-123.37989, 43.04756, -123.32789, 43.08356]",2015-07-07
1777,33.110826,-96.48266,2014,48,Equipment_Use,B,"[-96.50866, 33.09283, -96.45666, 33.12883]",2014-02-18
1778,41.30638889,-122.27,2014,193,Equipment_Use,A,"[-122.296, 41.28839, -122.244, 41.32439]",2014-07-13
1779,34.309484999999995,-85.835932,2014,16,Equipment_Use,B,"[-85.86193, 34.29148, -85.80993, 34.32748]",2014-01-17
1780,42.3058,-123.2567,2015,165,Equipment_Use,B,"[-123.2827, 42.2878, -123.2307, 42.3238]",2015-06-15
