,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
481,33.813907,-98.21934,2015,193,Railroad,B,"[-98.24534, 33.79591, -98.19334, 33.83191]",2015-07-13
482,34.90997,-98.1811,2014,230,Railroad,A,"[-98.2071, 34.89197, -98.1551, 34.92797]",2014-08-19
483,36.21611666,-77.13351666,2014,95,Railroad,A,"[-77.15952, 36.19812, -77.10752, 36.23412]",2014-04-06
484,45.8327,-122.3807,2014,201,Railroad,A,"[-122.4067, 45.8147, -122.3547, 45.8507]",2014-07-21
485,33.5777485,-102.0091127,2015,245,Railroad,B,"[-102.03511, 33.55975, -101.98311, 33.59575]",2015-09-03
486,37.18833333,-80.59100000000001,2014,74,Railroad,B,"[-80.617, 37.17033, -80.565, 37.20633]",2014-03-16
487,35.69983333,-80.41613333,2014,73,Railroad,A,"[-80.44213, 35.68183, -80.39013, 35.71783]",2014-03-15
488,44.02578,-90.34943,2015,152,Railroad,A,"[-90.37543, 44.00778, -90.32343, 44.04378]",2015-06-02
489,43.93168,-90.29652,2015,118,Railroad,B,"[-90.32252, 43.91368, -90.27052, 43.94968]",2015-04-29
490,37.427971,-85.87677,2014,80,Railroad,B,"[-85.90277, 37.40997, -85.85077, 37.44597]",2014-03-22
491,31.15875142,-90.92342858,2014,342,Railroad,C,"[-90.94943, 31.14075, -90.89743, 31.17675]",2014-12-09
492,33.76442237,-88.42289413,2014,18,Railroad,B,"[-88.44889, 33.74642, -88.39689, 33.78242]",2014-01-19
493,43.0287,-123.3009,2014,235,Railroad,A,"[-123.3269, 43.0107, -123.2749, 43.0467]",2014-08-24
494,37.849911,-82.75836899999999,2014,111,Railroad,C,"[-82.78437, 37.83191, -82.73237, 37.86791]",2014-04-22
495,41.023,-115.389,2014,296,Railroad,B,"[-115.415, 41.005, -115.363, 41.041]",2014-10-24
496,37.2979717,-81.12923727,2014,117,Railroad,A,"[-81.15524, 37.27997, -81.10324, 37.31597]",2014-04-28
497,34.9671,-79.9794,2014,261,Railroad,A,"[-80.0054, 34.9491, -79.9534, 34.9851]",2014-09-19
498,41.02774,-98.86392,2015,212,Railroad,A,"[-98.88992, 41.00974, -98.83792, 41.04574]",2015-08-01
499,35.049858,-92.716241,2015,265,Railroad,B,"[-92.74224, 35.03186, -92.69024, 35.06786]",2015-09-23
500,42.025436,-93.438275,2014,102,Railroad,B,"[-93.46428, 42.00744, -93.41228, 42.04344]",2014-04-13
501,33.39073889,-82.62793333,2015,226,Railroad,B,"[-82.65393, 33.37274, -82.60193, 33.40874]",2015-08-15
502,33.95736666,-78.02285,2014,176,Railroad,B,"[-78.04885, 33.93937, -77.99685, 33.97537]",2014-06-26
503,40.3525,-79.85361,2014,73,Railroad,A,"[-79.87961, 40.3345, -79.82761, 40.3705]",2014-03-15
504,42.449096999999995,-73.25934699999999,2015,123,Railroad,A,"[-73.28535, 42.4311, -73.23335, 42.4671]",2015-05-04
505,34.7186,-114.4917,2015,194,Railroad,B,"[-114.5177, 34.7006, -114.4657, 34.7366]",2015-07-14
