,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
281,46.45929,-120.56088999999999,2014,186,Fireworks,B,"[-120.58689, 46.44129, -120.53489, 46.47729]",2014-07-06
282,46.45683,-120.42317,2015,189,Fireworks,A,"[-120.44917, 46.43883, -120.39717, 46.47483]",2015-07-09
283,47.5178,-123.1352,2015,185,Fireworks,A,"[-123.1612, 47.4998, -123.1092, 47.5358]",2015-07-05
284,37.46497307,-81.50900328,2014,128,Fireworks,C,"[-81.535, 37.44697, -81.483, 37.48297]",2014-05-09
285,44.05764,-89.21753000000001,2015,186,Fireworks,A,"[-89.24353, 44.03964, -89.19153, 44.07564]",2015-07-06
286,26.5965,-81.7396,2015,365,Fireworks,B,"[-81.7656, 26.5785, -81.7136, 26.6145]",2016-01-01
287,34.8,-79.53233333,2014,68,Fireworks,A,"[-79.55833, 34.782, -79.50633, 34.818]",2014-03-10
288,48.3522,-117.285,2015,185,Fireworks,B,"[-117.311, 48.3342, -117.259, 48.3702]",2015-07-05
289,48.0814,-123.7281,2014,185,Fireworks,B,"[-123.7541, 48.0634, -123.7021, 48.0994]",2014-07-05
290,45.98319,-92.39609,2014,221,Fireworks,A,"[-92.42209, 45.96519, -92.37009, 46.00119]",2014-08-10
291,43.1442,-100.9025,2014,182,Fireworks,A,"[-100.9285, 43.1262, -100.8765, 43.1622]",2014-07-02
292,47.7456,-102.6678,2015,143,Fireworks,B,"[-102.6938, 47.7276, -102.6418, 47.7636]",2015-05-24
293,45.16835,-88.80866999999999,2015,94,Fireworks,A,"[-88.83467, 45.15035, -88.78267, 45.18635]",2015-04-05
294,37.88267549,-82.11899912,2015,317,Fireworks,E,"[-82.145, 37.86468, -82.093, 37.90068]",2015-11-14
295,43.58247,-107.82373,2014,184,Fireworks,B,"[-107.84973, 43.56447, -107.79773, 43.60047]",2014-07-04
296,35.202,-106.6152,2014,177,Fireworks,A,"[-106.6412, 35.184, -106.5892, 35.22]",2014-06-27
297,35.85685,-80.35803333,2014,186,Fireworks,A,"[-80.38403, 35.83885, -80.33203, 35.87485]",2014-07-06
298,33.924364000000004,-116.79301399999999,2015,181,Fireworks,B,"[-116.81901, 33.90636, -116.76701, 33.94236]",2015-07-01
299,35.205999999999996,-81.016733,2015,182,Fireworks,A,"[-81.04273, 35.188, -80.99073, 35.224]",2015-07-02
300,48.0892,-105.6289,2015,185,Fireworks,B,"[-105.6549, 48.0712, -105.6029, 48.1072]",2015-07-05
301,42.90735,-106.50918999999999,2014,292,Fireworks,B,"[-106.53519, 42.88935, -106.48319, 42.92535]",2014-10-20
302,44.571659999999994,-105.86566,2014,208,Fireworks,B,"[-105.89166, 44.55366, -105.83966, 44.58966]",2014-07-28
303,39.0794,-108.7244,2014,186,Fireworks,A,"[-108.7504, 39.0614, -108.6984, 39.0974]",2014-07-06
304,47.3275,-117.8722,2014,192,Fireworks,B,"[-117.8982, 47.3095, -117.8462, 47.3455]",2014-07-12
305,43.14631,-102.37233,2014,187,Fireworks,A,"[-102.39833, 43.12831, -102.34633, 43.16431]",2014-07-07
306,45.6097,-107.5819,2015,121,Fireworks,B,"[-107.6079, 45.5917, -107.5559, 45.6277]",2015-05-02
307,41.038404,-111.71423999999999,2014,184,Fireworks,A,"[-111.74024, 41.0204, -111.68824, 41.0564]",2014-07-04
308,39.1,-94.96,2015,73,Fireworks,A,"[-94.986, 39.082, -94.934, 39.118]",2015-03-15
